Job no.,Priority,PM,Sales Category,Rework,Order,Promised,Line,OpenQty,Open Value (Discounted),Open Value,Fixture Type,Product Code,Sched. Ship Date,Final Assembly (HRS),Status,Comment,Pick Status,MachineShop Delivered,Wiring Delivered,Issue Resolved,Production Comment,Complexity ,Production Group,Total Sections,Ballast/Driver Qty,(Wiring) Pick Status,(LED) Pick Status,(MS) Pick Status,Material Check,Status2,Missing Materials,Production Schedule,Priority List MEETING,Column2,Column3,Complete/Partial,Nc Reason,Solved?,ISSUE,Time 1,Time 2,Time Unid,Value Unid,Real sections,Real Time,Real Value,Column12,Real Status,Completed Sections,Remaining Sections,Saw,BA ,weld,lens,Product Name,Short Name,Order Issue
78448-16,,Philip,Regular,FALSE,78448,Regular,16,1,0,3750,"D2-RECT184-3/8 8""X139""","SCRPAT-REC-90(4)-300-80-30-FL-53'10 6/8""-NL-W-UNV-DP-1-DS-C(RECT 15' 4"" 3/8""X 11' 7"")",08.02.2019,49,Machine Shop Started,,Picked - Complete,29.01.2019,,FALSE,,A - Regular,1,8,8,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.816666667,0:44:35,6.125,468.75,8,49,3750,- ,Machine Shop Started,0,8,TRUE,FALSE,ToDo,,"SCRPAT-REC-90(4)-300-80-30-FL-53'10 6/8""-NL-W-UNV-DP-1-DS-C(RECT 15' 4"" 3/8""X 11' 7"")",SCRPAT,Order Flagged
78448-17,,Philip,Regular,FALSE,78448,Regular,17,1,0,240,D3-3' F,"SCRV-300-80-30-FL-3'0""-W-UNV-DP-1-DS",08.02.2019,5,Machine Shop Started,,Picked - Complete,29.01.2019,,FALSE,,A - Regular,1,1,1,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.083333333,0:04:33,5,240,1,5,240,- ,Machine Shop Started,0,1,TRUE,FALSE,,Done,"SCRV-300-80-30-FL-3'0""-W-UNV-DP-1-DS",SCRV,Order Flagged
78448-18,,Philip,Regular,FALSE,78448,Regular,18,3,0,630,D3-2',"SCRV-300-80-30-FL-2'0""-W-UNV-DP-1-DS",08.02.2019,15,Machine Shop Started,,Picked - Complete,29.01.2019,,FALSE,,A - Regular,1,3,3,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.25,0:13:39,5,210,3,15,630,- ,Machine Shop Started,0,3,TRUE,FALSE,,Done,"SCRV-300-80-30-FL-2'0""-W-UNV-DP-1-DS",SCRV,Order Flagged
78448-19,,Philip,Regular,FALSE,78448,Regular,19,1,0,770,"D2-10'2""","SCR-300-80-30-FL-10'2""-W-UNV-DP-1-DS-C(NO FLANGE ON ONE END)",08.02.2019,9,Machine Shop Started,,Picked - Complete,29.01.2019,,FALSE,,A - Regular,1,1,1,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.15,0:08:11,9,770,1,9,770,- ,Machine Shop Started,0,1,TRUE,FALSE,,Done,"SCR-300-80-30-FL-10'2""-W-UNV-DP-1-DS-C(NO FLANGE ON ONE END)",SCR,Order Flagged
78448-20,,Philip,Regular,FALSE,78448,Regular,20,1,0,180,"D2-1'3""","SCR-300-80-30-FL-1'3""-W-UNV-DP-1-DS-C(NO FLANGE ON ONE END)",08.02.2019,5,Machine Shop Started,,Picked - Complete,29.01.2019,,FALSE,,A - Regular,1,1,1,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.083333333,0:04:33,5,180,1,5,180,- ,Machine Shop Started,0,1,TRUE,FALSE,,Done,"SCR-300-80-30-FL-1'3""-W-UNV-DP-1-DS-C(NO FLANGE ON ONE END)",SCR,Order Flagged
78525-1,,Jessica,Regular,FALSE,78525,Regular,1,1,0,1700,A-2'X6' RECT,"SCDI-300-500-80-35-SO-FL-K(2X6)-BLK-UNV-DP-1-CA(48"")-C(SWIVEL MOUNTING)",08.02.2019,34,Machine Shop Started,,Picked - Complete,,,FALSE,,C - Small,12,1,4,,,,NO,Machine Shop Started,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,0.566666667,0:30:56,34,1700,1,34,1700,- ,Machine Shop Started,0,1,FALSE,FALSE,,,"SCDI-300-500-80-35-SO-FL-K(2X6)-BLK-UNV-DP-1-CA(48"")-C(SWIVEL MOUNTING)",SCDI,
78759-1,,Rajithan,Regular,FALSE,78759,Regular,1,6,0,6000,10 FT,BRLED-300-90-35-FL-10'-W-UNV-DP-1-TB15,08.02.2019,54,Machine Shop Started,,Picked - Complete,,,FALSE,,A - Regular,12,6,18,,,,NO,Machine Shop Started,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,0.9,0:49:08,9,1000,6,54,6000,- ,Machine Shop Finished,0,6,TRUE,FALSE,,Done,BRLED-300-90-35-FL-10'-W-UNV-DP-1-TB15,BRLED,
78759-2,,Rajithan,Regular,FALSE,78759,Regular,2,4,0,3200,8 FT,BRLED-300-90-35-FL-8'-W-UNV-DP-1-TB15,08.02.2019,25.6,Machine Shop Started,,Picked - Complete,,,FALSE,,A - Regular,12,4,8,,,,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.426666667,0:23:18,6.4,800,4,25.6,3200,- ,Machine Shop Finished,0,4,TRUE,FALSE,,Done,BRLED-300-90-35-FL-8'-W-UNV-DP-1-TB15,BRLED,
78930-1,,Daljit,Replacement,FALSE,78930,High Priority,1,1,0,1050,F6-L3-1FL-A,"BMSLEDPAT-OPR-90-600-80-35-SO-16'5 3/4""-EX-W-UNV-DP-1-S",07.02.2019,5.2,Scheduled/Released,,Picked - Complete,,,TRUE,,C - Small,12,3,5,,,,NO,Scheduled/Released,Material+Cartridge,,,1,1,Partial Order,PM wrong/missing info,TRUE,,0.086666667,0:04:44,1.733333333,350,3,5.2,1050,- ,Machine Shop Started,0,3,FALSE,FALSE,,,"BMSLEDPAT-OPR-90-600-80-35-SO-16'5 3/4""-EX-W-UNV-DP-1-S",BMSLEDPAT,
79125-1,,Zahra,Regular,FALSE,79125,Regular,1,2,0,2200,D-5',WBRLED-500-80-40-S-5'-AP-UNV-DP-1-DF,13.02.2019,12.2,Scheduled/Released,,,,,FALSE,,C - Small,12,2,4,,,,NO,Scheduled/Released,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,0.203333333,0:11:06,6.1,1100,2,12.2,2200,- ,Machine Shop Started,0,2,#N/A,#N/A,#N/A,#N/A,WBRLED-500-80-40-S-5'-AP-UNV-DP-1-DF,WBRLED,
75692-6,,Gagandeep,Regular,FALSE,75692,High Priority,6,3,0,864,F05-4'-3RD FL,SP18369-WWR-SL-750-80-35-L-4'-W-UNV-DP-1-TG9,24.01.2019,12,Machine Shop Finished,Akamai 3rd Floor,,17.01.2019,21.01.2019,TRUE,,A - Regular,1,3,6,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,1,#REF!,Complete,Mechanical issue,TRUE,,0.2,0:10:55,4,288,3,12,864,01.02.2019,Wiring Started,0,3,TRUE,TRUE,,Done,WWR-SL-750-80-35-L-4'-W-UNV-DP,WWR,Order Flagged
75692-7,,Gagandeep,Regular,FALSE,75692,High Priority,7,1,0,432,F05-6'-3RD FL,SP18369-WWR-SL-750-80-35-L-6'-W-UNV-DP-1-TG9,24.01.2019,7,Machine Shop Finished,Akamai 3rd Floor,,17.01.2019,21.01.2019,FALSE,,A - Regular,1,1,2,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.116666667,0:06:22,7,432,1,7,432,01.02.2019,Wiring Started,0,1,TRUE,TRUE,,Done,WWR-SL-750-80-35-L-6'-W-UNV-DP,WWR,Order Flagged
75692-8,,Gagandeep,Regular,FALSE,75692,High Priority,8,2,0,1152,F05-8'-3RD FL,SP18369-WWR-SL-750-80-35-L-8'-W-UNV-DP-1-TG9,24.01.2019,14,Machine Shop Finished,Akamai 3rd Floor,,17.01.2019,21.01.2019,TRUE,,A - Regular,1,2,6,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,Missing parts in BOM,TRUE,,0.233333333,0:12:44,7,576,2,14,1152,01.02.2019,Wiring Started,0,2,TRUE,TRUE,,Done,WWR-SL-750-80-35-L-8'-W-UNV-DP,WWR,Order Flagged
75692-9,,Gagandeep,Regular,FALSE,75692,High Priority,9,2,0,1440,F05-10'-3RD FL,SP18369-WWR-SL-750-80-35-L-10'-W-UNV-DP-1-TG9,24.01.2019,18,Machine Shop Finished,Akamai 3rd Floor,,17.01.2019,21.01.2019,FALSE,,A - Regular,1,2,8,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.3,0:16:23,9,720,2,18,1440,01.02.2019,Wiring Started,0,2,TRUE,TRUE,,Done,WWR-SL-750-80-35-L-10'-W-UNV-D,WWR,Order Flagged
75692-10,,Gagandeep,Regular,FALSE,75692,High Priority,10,2,0,2016,F05-14'-3RD FL,SP18369-WWR-SL-750-80-35-L-14'-W-UNV-DP-1-TG9,24.01.2019,26,Machine Shop Finished,Akamai 3rd Floor,,17.01.2019,21.01.2019,TRUE,,A - Regular,1,4,12,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,Missing parts in BOM,TRUE,,0.433333333,0:23:40,6.5,504,4,26,2016,01.02.2019,Wiring Started,0,4,TRUE,TRUE,,Done,WWR-SL-750-80-35-L-14'-W-UNV-D,WWR,Order Flagged
75692-11,,Gagandeep,Regular,FALSE,75692,High Priority,11,1,0,3010,"F04A-26'10-11/16""X13'3-7/16""-3RD FL","SP18435(2)-BMPRLED-OPRO(158°)-750-80-35-RG3-40'2 1/8""-C(BLK)-UNV-DP-1-DS-TS(2)-C(127° ANGLED END)",16.01.2019,39.35,Wiring Started,Akamai 3rd Floor,Picked - Complete,14.01.2019,14.01.2019,FALSE,,A - Regular,1,5,11,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,Shortage,FALSE,0,0.655833333,0:35:49,7.87,602,5,39.35,3010,01.02.2019,Wiring Started,4,1,TRUE,TRUE,Ready,Done,BMPRLED-OPRO(158°)-750-80-35-R,BMPRLED,Order Flagged
75692-13,,Gagandeep,Regular,FALSE,75692,High Priority,13,1,0,2150,"F04-25'8-13/16""X3'10-3/8-03-41N","BMPRLED-OPRO(265°)-750-80-35-RG3-29'7 1/16""-W-UNV-DP-1-TG9-TS(2)",16.01.2019,28.53,Wiring Started,Akamai 3rd Floor,Picked - Complete,14.01.2019,14.01.2019,TRUE,,A - Regular,1,4,8,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,Missing info. In SD,TRUE,,0.4755,0:25:58,7.1325,537.5,4,28.53,2150,01.02.2019,Wiring Started,4,0,TRUE,TRUE,Ready,Done,"BMPRLED-OPRO(265°)-750-80-35-RG3-29'7 1/16""-W-UNV-DP-1-TG9-TS(2)",BMPRLED,Order Flagged
79168-1,,George,Regular,FALSE,79168,Regular,1,6,0,2280,C-4',B6RLED-400-80-35-RG-4'-W-120-DP-1-D,08.02.2019,19.2,Machine Shop Started,,,,,FALSE,,C - Small,12,6,6,,,,NO,Machine Shop Started,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,0.32,0:17:28,3.2,380,6,19.2,2280,- ,Machine Shop Started,0,6,FALSE,FALSE,,,B6RLED-400-80-35-RG-4'-W-120-DP-1-D,B6RLED,
77632-1,,George,Regular,FALSE,77632,High Priority,1,2,0,1764,L10-10',"ZESQDI-SL 25/75-1050-80-35-SO-NO-10'-BLK-UNV-MD-1-CA(48"")",25.01.2019,26.6,Wiring Started,,,,28.01.2019,FALSE,,A - Regular,1,2,6,Picked - Complete,,,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,TRUE,,0.443333333,0:24:12,13.3,882,2,26.6,1764,01.02.2019,Wiring Started,0,2,TRUE,TRUE,,Done,"ZESQDI-SL 25/75-1050-80-35-SO-NO-10'-BLK-UNV-MD-1-CA(48"")",ZESQDI,
77632-2,,George,Regular,FALSE,77632,High Priority,2,7,0,7413,L12-12',"ZESQDI-SL 25/75-1050-80-35-SO-NO-12'-BLK-UNV-MD-1-CA(48"")",25.01.2019,93.1,Wiring Started,,,,28.01.2019,FALSE,,A - Regular,1,7,28,Picked - Complete,,,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,1.551666667,1:24:43,13.3,1059,7,93.1,7413,01.02.2019,Wiring Started,2,5,TRUE,TRUE,,Done,"ZESQDI-SL 25/75-1050-80-35-SO-NO-12'-BLK-UNV-MD-1-CA(48"")",ZESQDI,
78971-1,,George,Mockup/Samples,FALSE,78971,Regular,1,1,0,300,A-4',BMWDLED-500-80-35-SO-4'-AP-UNV-DP-1-C(CORD & PLUG),05.02.2019,4.2,Machine Shop Started,,Picked - Complete,,30.01.2019,FALSE,,C - Small,12,1,1,Picked - Complete,,,NO,Machine Shop Started,#NAME?,,,1,1,Partial Order,0,FALSE,0,0.07,0:03:49,4.2,300,1,4.2,300,- ,Machine Shop Started,0,1,TRUE,FALSE,,,BMWDLED-500-80-35-SO-4'-AP-UNV-DP-1-C(CORD & PLUG),BMWDLED,
78408-1,,Sacha,Regular,FALSE,78408,Regular,1,2,0,720,L11-4',BMDLED-1000-80-40-ASO-4-W-120-DP-1-CA(48),18.02.2019,9.2,Machine Shop Started,SHIP WITH SO# 78530,,,,FALSE,,A - Regular,12,2,2,,,,NO,Machine Shop Started,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,0.153333333,0:08:22,4.6,360,2,9.2,720,- ,Machine Shop Started,0,2,FALSE,FALSE,,,BMDLED-1000-80-40-ASO-4-W-120-DP-1-CA(48),BMDLED,
78408-2,,Sacha,Regular,FALSE,78408,Regular,2,6,0,4320,L11-8',BMDLED-1000-80-40-ASO-8-W-120-DP-1-CA(48),18.02.2019,43.2,Machine Shop Started,SHIP WITH SO# 78530,,,,FALSE,,A - Regular,12,6,12,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.72,0:39:19,7.2,720,6,43.2,4320,- ,Machine Shop Started,0,6,FALSE,FALSE,,,BMDLED-1000-80-40-ASO-8-W-120-DP-1-CA(48),BMDLED,
78408-3,,Sacha,Regular,FALSE,78408,Regular,3,2,0,1620,L11-12',BMDLED-1000-80-40-ASO-12-W-120-DP-1-CA(48),18.02.2019,19,Machine Shop Started,SHIP WITH SO# 78530,,,,FALSE,,A - Regular,12,2,6,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.316666667,0:17:17,9.5,810,2,19,1620,- ,Machine Shop Started,0,2,FALSE,FALSE,,,BMDLED-1000-80-40-ASO-12-W-120-DP-1-CA(48),BMDLED,
78530-1,,Sacha,Regular,FALSE,78530,Regular,1,1,0,360,L11-4',BMDLED-1000-80-40-ASO-4-W-120-DP-1-CA(48),15.02.2019,4.6,Scheduled/Released,SHIP WITH SO# 78408,,,,FALSE,,C - Small,12,1,1,,,,NO,Scheduled/Released,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,0.076666667,0:04:11,4.6,360,1,4.6,360,- ,Scheduled/Released,0,1,FALSE,FALSE,,,BMDLED-1000-80-40-ASO-4-W-120-DP-1-CA(48),BMDLED,
78530-2,,Sacha,Regular,FALSE,78530,Regular,2,2,0,1440,L11-8',BMDLED-1000-80-40-ASO-8-W-120-DP-1-CA(48),15.02.2019,14.4,Scheduled/Released,SHIP WITH SO# 78408,,,,FALSE,,C - Small,12,2,4,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.24,0:13:06,7.2,720,2,14.4,1440,- ,Scheduled/Released,0,2,FALSE,FALSE,,,BMDLED-1000-80-40-ASO-8-W-120-DP-1-CA(48),BMDLED,
78174-1,,JoeB,Regular,FALSE,78174,Regular,1,1,0,1520,15,"STFC-SLI(8-250)-DSO(8-400)-80-30-AG(8)-W-UNV-MD-1-CA(36"")-RC",20.02.2019,3,Scheduled/Released,,,,,FALSE,,A - Regular,7,8,8,,,,NO,Scheduled/Released,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,0.05,0:02:44,0.375,190,8,3,1520,- ,Scheduled/Released,0,8,FALSE,FALSE,,,"STFC-SLI(8-250)-DSO(8-400)-80-30-AG(8)-W-UNV-MD-1-CA(36"")-RC",STFC,
78174-2,,JoeB,Regular,FALSE,78174,Regular,2,17,0,2550,16,AULED-22-2500-80-30-SO-W-UNV-DP-1-TB15,20.02.2019,51,Scheduled/Released,,,,,FALSE,,A - Regular,7,17,17,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.85,0:46:25,3,150,17,51,2550,- ,Scheduled/Released,0,17,FALSE,FALSE,,,AULED-22-2500-80-30-SO-W-UNV-DP-1-TB15,AULED,
78174-3,,JoeB,Regular,FALSE,78174,Regular,3,2,0,980,2,"SCS-500-80-30-FL-6'  8""-W-UNV-DP-1-S",20.02.2019,11,Scheduled/Released,,,,,FALSE,,A - Regular,7,2,2,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.183333333,0:10:01,5.5,490,2,11,980,- ,Scheduled/Released,0,2,FALSE,FALSE,,,"SCS-500-80-30-FL-6'  8""-W-UNV-DP-1-S",SCS,
78174-4,,JoeB,Regular,FALSE,78174,Regular,4,8,0,2800,6,SCR-500-80-30-FL-5-W-UNV-DP-1-DF,20.02.2019,44,Scheduled/Released,,,,,FALSE,,A - Regular,7,8,8,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.733333333,0:40:02,5.5,350,8,44,2800,- ,Scheduled/Released,0,8,FALSE,FALSE,,,SCR-500-80-30-FL-5-W-UNV-DP-1-DF,SCR,
78174-5,,JoeB,Regular,FALSE,78174,Regular,5,12,0,3360,4,SCR-500-80-30-FL-4-W-UNV-DP-1-DF,20.02.2019,37.2,Scheduled/Released,,,,,FALSE,,A - Regular,7,12,12,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.62,0:33:51,3.1,280,12,37.2,3360,- ,Scheduled/Released,0,12,FALSE,FALSE,,,SCR-500-80-30-FL-4-W-UNV-DP-1-DF,SCR,
78174-6,,JoeB,Regular,FALSE,78174,Regular,6,1,0,1190,9,SCS-500-80-30-FL-17-W-UNV-DP-1-S,20.02.2019,14.7,Scheduled/Released,,,,,FALSE,,A - Regular,7,2,2,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.245,0:13:23,7.35,595,2,14.7,1190,- ,Scheduled/Released,0,2,FALSE,FALSE,,,SCS-500-80-30-FL-17-W-UNV-DP-1-S,SCS,
78174-7,,JoeB,Regular,FALSE,78174,Regular,7,1,0,350,1,SCS-500-80-30-FL-5-W-UNV-DP-1-S,20.02.2019,5.5,Scheduled/Released,,,,,FALSE,,A - Regular,7,1,1,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.091666667,0:05:00,5.5,350,1,5.5,350,- ,Scheduled/Released,0,1,FALSE,FALSE,,,SCS-500-80-30-FL-5-W-UNV-DP-1-S,SCS,
78174-10,,JoeB,Regular,FALSE,78174,Regular,10,9,0,3510,20,"STI-1000-80-30-4-W-UNV-MD-1-CT15(36"")-RC",20.02.2019,37.8,Scheduled/Released,,,,,FALSE,,A - Regular,7,9,9,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.63,0:34:24,4.2,390,9,37.8,3510,- ,Scheduled/Released,0,9,FALSE,FALSE,,,"STI-1000-80-30-4-W-UNV-MD-1-CT15(36"")-RC",STI,
78174-11,,JoeB,Regular,FALSE,78174,Regular,11,2,0,780,18B,"STD-ML-600-80-30-4-W-UNV-MD-1-CA(36"")-RC",20.02.2019,8.8,Scheduled/Released,,,,,FALSE,,A - Regular,7,2,2,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.146666667,0:08:00,4.4,390,2,8.8,780,- ,Scheduled/Released,0,2,FALSE,FALSE,,,"STD-ML-600-80-30-4-W-UNV-MD-1-CA(36"")-RC",STD,
78174-12,,JoeB,Regular,FALSE,78174,Regular,12,4,0,2840,19B,"STD-SO-400-80-30-8-W-UNV-MD-1-CA(36"")-RC",20.02.2019,29.2,Scheduled/Released,,,,,FALSE,,A - Regular,7,4,4,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.486666667,0:26:34,7.3,710,4,29.2,2840,- ,Scheduled/Released,0,4,FALSE,FALSE,,,"STD-SO-400-80-30-8-W-UNV-MD-1-CA(36"")-RC",STD,
78174-13,,JoeB,Regular,FALSE,78174,Regular,13,4,0,1200,10,SCS-500-80-30-FL-4-W-UNV-DP-1-S,20.02.2019,15.6,Scheduled/Released,,,,,FALSE,,A - Regular,7,16,4,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.26,0:14:12,0.975,75,16,15.6,1200,- ,Scheduled/Released,0,16,FALSE,FALSE,,,SCS-500-80-30-FL-4-W-UNV-DP-1-S,SCS,
78174-14,,JoeB,Regular,FALSE,78174,Regular,14,2,0,1608,31,STSFF-SO(8-200)-80-30-AL(4)-W-UNV-MD-1-S,20.02.2019,42,Scheduled/Released,,,,,FALSE,,A - Regular,7,8,8,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.7,0:38:13,5.25,201,8,42,1608,- ,Scheduled/Released,0,8,FALSE,FALSE,,,STSFF-SO(8-200)-80-30-AL(4)-W-UNV-MD-1-S,STSFF,
78174-15,,JoeB,Regular,FALSE,78174,Regular,15,2,0,3200,29,STSFF-SO(16-200)-80-30-AL(4)-W-UNV-MD-1-S,20.02.2019,42.8,Scheduled/Released,,,,,FALSE,,A - Regular,7,8,8,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.713333333,0:38:57,5.35,400,8,42.8,3200,- ,Scheduled/Released,0,8,FALSE,FALSE,,,STSFF-SO(16-200)-80-30-AL(4)-W-UNV-MD-1-S,STSFF,
78174-16,,JoeB,Regular,FALSE,78174,Regular,16,1,0,2400,30,STSFF-SO(24-200)-80-30-AL(4)-W-UNV-MD-1-S,20.02.2019,25,Scheduled/Released,,,,,FALSE,,A - Regular,7,4,4,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.416666667,0:22:45,6.25,600,4,25,2400,- ,Scheduled/Released,0,4,FALSE,FALSE,,,STSFF-SO(24-200)-80-30-AL(4)-W-UNV-MD-1-S,STSFF,
78174-17,,JoeB,Regular,FALSE,78174,Regular,17,1,0,1600,28,STSFF-SO(16-200)-80-30-AL(4)-W-UNV-MD-1-S,20.02.2019,21.4,Scheduled/Released,,,,,FALSE,,A - Regular,7,4,4,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.356666667,0:19:28,5.35,400,4,21.4,1600,- ,Scheduled/Released,0,4,FALSE,FALSE,,,STSFF-SO(16-200)-80-30-AL(4)-W-UNV-MD-1-S,STSFF,
78174-18,,JoeB,Regular,FALSE,78174,Regular,18,2,0,1400,03-A,SCS-500-80-30-FL-10-W-UNV-DP-1-S,20.02.2019,15,Scheduled/Released,,,,,FALSE,,A - Regular,7,2,4,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.25,0:13:39,7.5,700,2,15,1400,- ,Scheduled/Released,0,2,FALSE,FALSE,,,SCS-500-80-30-FL-10-W-UNV-DP-1-S,SCS,
78174-19,,JoeB,Regular,FALSE,78174,Regular,19,1,0,3670,09-B,SCSPAT-OPR-90-500-80-30-FL-50'-NL-W-UNV-DP-1-S,20.02.2019,26.5,Scheduled/Released,,,,,FALSE,,A - Regular,7,6,10,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.441666667,0:24:07,4.416666667,611.6666667,6,26.5,3670,- ,Scheduled/Released,0,6,FALSE,FALSE,,,SCSPAT-OPR-90-500-80-30-FL-50'-NL-W-UNV-DP-1-S,SCSPAT,
78174-20,,JoeB,Regular,FALSE,78174,Regular,20,36,0,11520,T-13-4,CCL-SL-500-80-35-CL(4')-W-UNV-DP-1-C,20.02.2019,151.2,Scheduled/Released,,,,,FALSE,,A - Regular,7,36,36,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,2.52,2:17:36,4.2,320,36,151.2,11520,- ,Scheduled/Released,0,36,FALSE,FALSE,,,CCL-SL-500-80-35-CL(4')-W-UNV-DP-1-C,CCL,
78174-21,,JoeB,Regular,FALSE,78174,Regular,21,6,0,1620,T-13-3,CCL-SL-500-80-35-CL(3')-W-UNV-DP-1-C,20.02.2019,25.2,Scheduled/Released,,,,,FALSE,,A - Regular,7,6,6,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.42,0:22:56,4.2,270,6,25.2,1620,- ,Scheduled/Released,0,6,FALSE,FALSE,,,CCL-SL-500-80-35-CL(3')-W-UNV-DP-1-C,CCL,
78174-22,,JoeB,Regular,FALSE,78174,Regular,22,11,0,2420,T-13-2,CCL-SL-500-80-35-CL(2')-W-UNV-DP-1-C,20.02.2019,46.2,Scheduled/Released,,,,,FALSE,,A - Regular,7,11,11,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.77,0:42:03,4.2,220,11,46.2,2420,- ,Scheduled/Released,0,11,FALSE,FALSE,,,CCL-SL-500-80-35-CL(2')-W-UNV-DP-1-C,CCL,
78174-23,,JoeB,Regular,FALSE,78174,Regular,23,9,0,3600,18-A,STD-ML-600-80-30-4'-W-UNV-MD-1-CT15(36)-RC,20.02.2019,39.6,Scheduled/Released,,,,,FALSE,,A - Regular,7,9,9,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.66,0:36:02,4.4,400,9,39.6,3600,- ,Scheduled/Released,0,9,FALSE,FALSE,,,STD-ML-600-80-30-4'-W-UNV-MD-1-CT15(36)-RC,STD,
78174-24,,JoeB,Regular,FALSE,78174,Regular,24,3,0,1800,18A-6,STD-ML-600-80-30-6'-W-UNV-MD-1-CT15(36)-RC,20.02.2019,21.9,Scheduled/Released,,,,,FALSE,,A - Regular,7,3,3,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.365,0:19:56,7.3,600,3,21.9,1800,- ,Scheduled/Released,0,3,FALSE,FALSE,,,STD-ML-600-80-30-6'-W-UNV-MD-1-CT15(36)-RC,STD,
78174-25,,JoeB,Regular,FALSE,78174,Regular,25,4,0,600,32,AULED-22-4000-80-30-SO-W-UNV-DP-1-TB15,20.02.2019,12,Scheduled/Released,,,,,FALSE,,A - Regular,7,4,4,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.2,0:10:55,3,150,4,12,600,- ,Scheduled/Released,0,4,FALSE,FALSE,,,AULED-22-4000-80-30-SO-W-UNV-DP-1-TB15,AULED,
