Order, Line, Status, Promised, Scheduled Ship Date, Issue, Missing Materials 
71803,5,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
71803,6,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
71803,7,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
71803,8,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
71803,9,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
71803,10,Scheduled/Released,Regular,04.03.2019,0,Material,Partial Order,
71803,14,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
71803,15,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
71803,16,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
71803,17,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
71803,18,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
78401,1,Machine Shop Finished,High Priority,08.02.2019,0,Material,Partial Order,
78401,2,Machine Shop Started,High Priority,08.02.2019,0,Material,Partial Order,
79015,1,Machine Shop Started,Regular,14.02.2019,0,Material+Cartridge,Partial Order,
79015,2,Machine Shop Started,Regular,14.02.2019,0,Material+Cartridge,Partial Order,
79015,3,Machine Shop Started,Regular,14.02.2019,0,Material+Cartridge,Partial Order,
77187,1,Machine Shop Started,Regular,07.02.2019,nan,nan,Partial Order,
77187,2,Machine Shop Started,Regular,07.02.2019,nan,nan,Partial Order,
72844,1,Machine Shop Started,Regular,07.02.2019,0,Material,Partial Order,
77393,1,Machine Shop Finished,Regular,29.01.2019,Others,+Cartridge,Complete,
79010,1,Scheduled/Released,Regular,01.02.2019,Others,Material,Partial Order,
77607,1,Machine Shop Finished,Regular,08.02.2019,0,+Cartridge,Partial Order,
77607,2,Machine Shop Finished,Regular,08.02.2019,0,+Cartridge,Partial Order,
77607,3,Machine Shop Finished,Regular,08.02.2019,0,+Cartridge,Partial Order,
77607,4,Machine Shop Finished,Regular,08.02.2019,0,+Cartridge,Partial Order,
